AIR,CRUISE_MISSILE,,UNIT_TYPE,,,STANDARD_MISSILE,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,STORM_SHADOW,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,TASM,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,TLAM_C,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,TLAM_D,,,
AIR,FIXEDWING,,EMITTER,JAMMER,MODE,ADBN,,,
AIR,FIXEDWING,,EMITTER,JAMMER,MODE,ADEW,,,
AIR,FIXEDWING,,EMITTER,JAMMER,MODE,ADLHF,,,
AIR,FIXEDWING,,EMITTER,JAMMER,MODE,ADLVHF,,,
AIR,FIXEDWING,,EMITTER,JAMMER,MODE,ADMOBNET,,,
AIR,FIXEDWING,,EMITTER,JAMMER,MODE,ALL,,,
AIR,FIXEDWING,,EMITTER,JAMMER,MODE,GCI,,,
AIR,FIXEDWING,,EMITTER,JAMMER,MODE,GCI1,,,
AIR,FIXEDWING,,EMITTER,JAMMER,MODE,GCI2,,,
AIR,FIXEDWING,,EMITTER,JAMMER,MODE,NO_MODE,,,
AIR,FIXEDWING,,EMITTER,JAMMER,MODE,RADVHF,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ101,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ117,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ119,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ126,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ131,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ135,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ137,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ149,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ161,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ162,,,
